license_id,brand_name,ingredient,drugbank_id,potential_indication,similar_drug,similarity_score,source
SIN17014P,Besremi Solution for Injection in Prefilled Syringe 500 micrograms/mL,ROPEGINTERFERON ALFA-2B,DB15119,bacterial pneumonia,GARENOXACIN,1.0,KG (target similarity)
SIN17014P,Besremi Solution for Injection in Prefilled Syringe 500 micrograms/mL,ROPEGINTERFERON ALFA-2B,DB15119,peritonsillar abscess,GARENOXACIN,1.0,KG (target similarity)
SIN17014P,Besremi Solution for Injection in Prefilled Syringe 500 micrograms/mL,ROPEGINTERFERON ALFA-2B,DB15119,mycoplasma pneumoniae pneumonia,GEMIFLOXACIN,1.0,KG (target similarity)
SIN17014P,Besremi Solution for Injection in Prefilled Syringe 500 micrograms/mL,ROPEGINTERFERON ALFA-2B,DB15119,pneumonia caused by chlamydia,GEMIFLOXACIN,1.0,KG (target similarity)
SIN17014P,Besremi Solution for Injection in Prefilled Syringe 500 micrograms/mL,ROPEGINTERFERON ALFA-2B,DB15119,klebsiella pneumonia,GEMIFLOXACIN,1.0,KG (target similarity)
SIN17014P,Besremi Solution for Injection in Prefilled Syringe 500 micrograms/mL,ROPEGINTERFERON ALFA-2B,DB15119,streptococcal pneumonia,GEMIFLOXACIN,1.0,KG (target similarity)
SIN15257P,BEMUNAT POWDER FOR CONCENTRATE FOR SOLUTION FOR INFUSION 25 MG/VIAL USP,BENDAMUSTINE HYDROCHLORIDE,DB06769,sinusitis,GARENOXACIN,1.0,KG (target similarity)
SIN04202P,MINIMS TROPICAMIDE EYE DROPS 1% w/v,TROPICAMIDE,DB00809,hereditary late onset parkinson disease,PROCYCLIDINE,1.0,KG (target similarity)
SIN04202P,MINIMS TROPICAMIDE EYE DROPS 1% w/v,TROPICAMIDE,DB00809,hemiparkinsonism-hemiatrophy syndrome,PROCYCLIDINE,1.0,KG (target similarity)
SIN04202P,MINIMS TROPICAMIDE EYE DROPS 1% w/v,TROPICAMIDE,DB00809,parkinsonian disorder,PROCYCLIDINE,1.0,KG (target similarity)
SIN04202P,MINIMS TROPICAMIDE EYE DROPS 1% w/v,TROPICAMIDE,DB00809,postencephalitic parkinson disease,PROCYCLIDINE,1.0,KG (target similarity)
SIN04202P,MINIMS TROPICAMIDE EYE DROPS 1% w/v,TROPICAMIDE,DB00809,basal ganglia disease,PROCYCLIDINE,1.0,KG (target similarity)
SIN04202P,MINIMS TROPICAMIDE EYE DROPS 1% w/v,TROPICAMIDE,DB00809,blepharospasm,PROCYCLIDINE,1.0,KG (target similarity)
SIN04202P,MINIMS TROPICAMIDE EYE DROPS 1% w/v,TROPICAMIDE,DB00809,x-linked parkinsonism-spasticity syndrome,PROCYCLIDINE,1.0,KG (target similarity)
SIN04202P,MINIMS TROPICAMIDE EYE DROPS 1% w/v,TROPICAMIDE,DB00809,parkinson disease,PROCYCLIDINE,1.0,KG (target similarity)
SIN04202P,MINIMS TROPICAMIDE EYE DROPS 1% w/v,TROPICAMIDE,DB00809,juvenile onset parkinson disease 19a,PROCYCLIDINE,1.0,KG (target similarity)
SIN04202P,MINIMS TROPICAMIDE EYE DROPS 1% w/v,TROPICAMIDE,DB00809,early-onset parkinsonism-intellectual disability syndrome,PROCYCLIDINE,1.0,KG (target similarity)
SIN04202P,MINIMS TROPICAMIDE EYE DROPS 1% w/v,TROPICAMIDE,DB00809,atypical juvenile parkinsonism,PROCYCLIDINE,1.0,KG (target similarity)
SIN01907P,BENPINE TABLET 5 mg,CHLORDIAZEPOXIDE HCL,DB00475,insomnia (disease),METHYPRYLON,1.0,KG (target similarity)
SIN15826P,ERDOMED DISPERSIBLE TABLETS 300MG,ERDOSTEINE,DB05057,hairy cell leukemia,PENTOSTATIN,1.0,KG (target similarity)
SIN07964P,BECAME TABLET,CARBINOXAMINE MALEATE,DB00748,papillary conjunctivitis,BEPOTASTINE,1.0,KG (target similarity)
SIN14350P,FIRMAGON Powder and Solvent for Solution for Injection 120 mg,DEGARELIX,DB06699,familial male-limited precocious puberty,LEUPROLIDE,1.0,KG (target similarity)
SIN14350P,FIRMAGON Powder and Solvent for Solution for Injection 120 mg,DEGARELIX,DB06699,aromatase excess syndrome,HISTRELIN,1.0,KG (target similarity)
SIN14350P,FIRMAGON Powder and Solvent for Solution for Injection 120 mg,DEGARELIX,DB06699,precocious puberty,HISTRELIN,1.0,KG (target similarity)
SIN04113P,NEO-CORTISONE CREAM,NEOMYCIN SULFATE,DB00994,hyperparathyroidism,ETELCALCETIDE,1.0,KG (target similarity)
SIN14634P,DIPHERELINE P.R. POWDER AND SOLVENT FOR SUSPENSION FOR INJECTION 3.75 mg/vial,TRIPTORELIN,DB06825,precocious puberty,HISTRELIN,1.0,KG (target similarity)
SIN14634P,DIPHERELINE P.R. POWDER AND SOLVENT FOR SUSPENSION FOR INJECTION 3.75 mg/vial,TRIPTORELIN,DB06825,aromatase excess syndrome,HISTRELIN,1.0,KG (target similarity)
SIN14634P,DIPHERELINE P.R. POWDER AND SOLVENT FOR SUSPENSION FOR INJECTION 3.75 mg/vial,TRIPTORELIN,DB06825,familial male-limited precocious puberty,HISTRELIN,1.0,KG (target similarity)
SIN14634P,DIPHERELINE P.R. POWDER AND SOLVENT FOR SUSPENSION FOR INJECTION 3.75 mg/vial,TRIPTORELIN,DB06825,endometriosis of uterus,LEUPROLIDE,1.0,KG (target similarity)
SIN14634P,DIPHERELINE P.R. POWDER AND SOLVENT FOR SUSPENSION FOR INJECTION 3.75 mg/vial,TRIPTORELIN,DB06825,endometriosis (disease),LEUPROLIDE,1.0,KG (target similarity)
SIN05412P,PAM-A INJECTION 500 mg/ampoule,PRALIDOXIME CHLORIDE,DB00733,neuromuscular junction disease,AMBENONIUM,1.0,KG (target similarity)
SIN05412P,PAM-A INJECTION 500 mg/ampoule,PRALIDOXIME CHLORIDE,DB00733,adult-onset myasthenia gravis,AMBENONIUM,1.0,KG (target similarity)
SIN05412P,PAM-A INJECTION 500 mg/ampoule,PRALIDOXIME CHLORIDE,DB00733,myasthenia gravis,AMBENONIUM,1.0,KG (target similarity)
SIN05412P,PAM-A INJECTION 500 mg/ampoule,PRALIDOXIME CHLORIDE,DB00733,alzheimer disease,RIVASTIGMINE,1.0,KG (target similarity)
SIN05412P,PAM-A INJECTION 500 mg/ampoule,PRALIDOXIME CHLORIDE,DB00733,cerebellar degeneration,RIVASTIGMINE,1.0,KG (target similarity)
SIN05412P,PAM-A INJECTION 500 mg/ampoule,PRALIDOXIME CHLORIDE,DB00733,pick disease,RIVASTIGMINE,1.0,KG (target similarity)
SIN14350P,FIRMAGON Powder and Solvent for Solution for Injection 120 mg,DEGARELIX,DB06699,endometriosis of uterus,LEUPROLIDE,1.0,KG (target similarity)
SIN10548P,MUCOCLEAR TABLET 30 mg,AMBROXOL HCL,DB06742,acute gonococcal cervicitis,AMPHOTERICIN B,1.0,KG (target similarity)
SIN15468P,NUTRIFLEX® OMEGA PLUS EMULSION FOR INFUSION,POTASSIUM ACETATE,DB14498,tinea infection,CICLOPIROX,1.0,KG (target similarity)
SIN15468P,NUTRIFLEX® OMEGA PLUS EMULSION FOR INFUSION,POTASSIUM ACETATE,DB14498,pityriasis simplex,CICLOPIROX,1.0,KG (target similarity)
SIN15468P,NUTRIFLEX® OMEGA PLUS EMULSION FOR INFUSION,POTASSIUM ACETATE,DB14498,tinea corporis,CICLOPIROX,1.0,KG (target similarity)
SIN15468P,NUTRIFLEX® OMEGA PLUS EMULSION FOR INFUSION,POTASSIUM ACETATE,DB14498,seborrheic keratosis,CICLOPIROX,1.0,KG (target similarity)
SIN15468P,NUTRIFLEX® OMEGA PLUS EMULSION FOR INFUSION,POTASSIUM ACETATE,DB14498,tinea pedis,CICLOPIROX,1.0,KG (target similarity)
SIN11622P,OTRIVIN NASAL DROPS 0.05%,XYLOMETAZOLINE HCL,DB06694,common cold,OXYMETAZOLINE,1.0,KG (target similarity)
SIN11622P,OTRIVIN NASAL DROPS 0.05%,XYLOMETAZOLINE HCL,DB06694,pharyngitis,OXYMETAZOLINE,1.0,KG (target similarity)
SIN15468P,NUTRIFLEX® OMEGA PLUS EMULSION FOR INFUSION,POTASSIUM ACETATE,DB14498,dermatophytosis of groin and perianal area,CICLOPIROX,1.0,KG (target similarity)
SIN15468P,NUTRIFLEX® OMEGA PLUS EMULSION FOR INFUSION,POTASSIUM ACETATE,DB14498,pityriasis versicolor,CICLOPIROX,1.0,KG (target similarity)
SIN15468P,NUTRIFLEX® OMEGA PLUS EMULSION FOR INFUSION,POTASSIUM ACETATE,DB14498,seborrheic dermatitis,CICLOPIROX,1.0,KG (target similarity)
SIN15468P,NUTRIFLEX® OMEGA PLUS EMULSION FOR INFUSION,POTASSIUM ACETATE,DB14498,heart failure,ACETYLDIGITOXIN,1.0,KG (target similarity)
SIN15468P,NUTRIFLEX® OMEGA PLUS EMULSION FOR INFUSION,POTASSIUM ACETATE,DB14498,atrial fibrillation (disease),ACETYLDIGITOXIN,1.0,KG (target similarity)
SIN15468P,NUTRIFLEX® OMEGA PLUS EMULSION FOR INFUSION,POTASSIUM ACETATE,DB14498,congestive heart failure,ACETYLDIGITOXIN,1.0,KG (target similarity)
SIN15468P,NUTRIFLEX® OMEGA PLUS EMULSION FOR INFUSION,MAGNESIUM ACETATE TETRAHYDRATE,DB09409,vasomotor rhinitis,GUAIFENESIN,1.0,KG (target similarity)
SIN15468P,NUTRIFLEX® OMEGA PLUS EMULSION FOR INFUSION,MAGNESIUM ACETATE TETRAHYDRATE,DB09409,common cold,GUAIFENESIN,1.0,KG (target similarity)
SIN15468P,NUTRIFLEX® OMEGA PLUS EMULSION FOR INFUSION,MAGNESIUM ACETATE TETRAHYDRATE,DB09409,rhinitis,GUAIFENESIN,1.0,KG (target similarity)
SIN15468P,NUTRIFLEX® OMEGA PLUS EMULSION FOR INFUSION,MAGNESIUM ACETATE TETRAHYDRATE,DB09409,pharyngitis,GUAIFENESIN,1.0,KG (target similarity)
SIN15468P,NUTRIFLEX® OMEGA PLUS EMULSION FOR INFUSION,MAGNESIUM ACETATE TETRAHYDRATE,DB09409,nasopharyngitis,GUAIFENESIN,1.0,KG (target similarity)
SIN15468P,NUTRIFLEX® OMEGA PLUS EMULSION FOR INFUSION,MAGNESIUM ACETATE TETRAHYDRATE,DB09409,headache disorder,GUAIFENESIN,1.0,KG (target similarity)
SIN15468P,NUTRIFLEX® OMEGA PLUS EMULSION FOR INFUSION,MAGNESIUM ACETATE TETRAHYDRATE,DB09409,allergic rhinitis,GUAIFENESIN,1.0,KG (target similarity)
SIN14350P,FIRMAGON Powder and Solvent for Solution for Injection 120 mg,DEGARELIX,DB06699,endometriosis (disease),LEUPROLIDE,1.0,KG (target similarity)
SIN05412P,PAM-A INJECTION 500 mg/ampoule,PRALIDOXIME CHLORIDE,DB00733,alzheimer disease without neurofibrillary tangles,RIVASTIGMINE,1.0,KG (target similarity)
SIN05412P,PAM-A INJECTION 500 mg/ampoule,PRALIDOXIME CHLORIDE,DB00733,reye syndrome,RIVASTIGMINE,1.0,KG (target similarity)
SIN12165P,ORGALUTRAN SOLUTION FOR INJECTION 0.25 mg/0.5 ml,GANIRELIX,DB06785,precocious puberty,HISTRELIN,1.0,KG (target similarity)
SIN12165P,ORGALUTRAN SOLUTION FOR INJECTION 0.25 mg/0.5 ml,GANIRELIX,DB06785,aromatase excess syndrome,HISTRELIN,1.0,KG (target similarity)
SIN04539P,CHLORTRALIM OPHTHALMIC OINTMENT 1%,CHLORTETRACYCLINE HCL,DB09093,escherichia coli infection,CEFOTETAN,1.0,KG (target similarity)
SIN04539P,CHLORTRALIM OPHTHALMIC OINTMENT 1%,CHLORTETRACYCLINE HCL,DB09093,staphylococcal pneumonia,CEFOTETAN,1.0,KG (target similarity)
SIN04539P,CHLORTRALIM OPHTHALMIC OINTMENT 1%,CHLORTETRACYCLINE HCL,DB09093,staphylococcus aureus infection,CEFOTETAN,1.0,KG (target similarity)
SIN04539P,CHLORTRALIM OPHTHALMIC OINTMENT 1%,CHLORTETRACYCLINE HCL,DB09093,streptococcal pneumonia,CEFOTETAN,1.0,KG (target similarity)
SIN04539P,CHLORTRALIM OPHTHALMIC OINTMENT 1%,CHLORTETRACYCLINE HCL,DB09093,peptostreptococcus infectious disease,CEFOTETAN,1.0,KG (target similarity)
SIN04539P,CHLORTRALIM OPHTHALMIC OINTMENT 1%,CHLORTETRACYCLINE HCL,DB09093,endometritis,CEFOTETAN,1.0,KG (target similarity)
SIN04539P,CHLORTRALIM OPHTHALMIC OINTMENT 1%,CHLORTETRACYCLINE HCL,DB09093,streptococcal infection,CEFOTETAN,1.0,KG (target similarity)
SIN04539P,CHLORTRALIM OPHTHALMIC OINTMENT 1%,CHLORTETRACYCLINE HCL,DB09093,staphylococcal infection,CEFOTETAN,1.0,KG (target similarity)
SIN04539P,CHLORTRALIM OPHTHALMIC OINTMENT 1%,CHLORTETRACYCLINE HCL,DB09093,acute gonococcal endometritis,CEFOTETAN,1.0,KG (target similarity)
SIN13451P,Exelon Patch 10 (9.5mg/24hr),RIVASTIGMINE,DB00989,myasthenia gravis,NEOSTIGMINE,1.0,KG (target similarity)
SIN13451P,Exelon Patch 10 (9.5mg/24hr),RIVASTIGMINE,DB00989,adult-onset myasthenia gravis,NEOSTIGMINE,1.0,KG (target similarity)
SIN13451P,Exelon Patch 10 (9.5mg/24hr),RIVASTIGMINE,DB00989,neuromuscular junction disease,NEOSTIGMINE,1.0,KG (target similarity)
SIN16867P,KIRSTY™ SOLUTION FOR INJECTION IN VIAL 100 UNITS/ML,INSULIN ASPART,DB01306,iddm 1,INSULIN GLARGINE,1.0,KG (target similarity)
SIN16867P,KIRSTY™ SOLUTION FOR INJECTION IN VIAL 100 UNITS/ML,INSULIN ASPART,DB01306,type 2 diabetes mellitus,INSULIN GLARGINE,1.0,KG (target similarity)
SIN16867P,KIRSTY™ SOLUTION FOR INJECTION IN VIAL 100 UNITS/ML,INSULIN ASPART,DB01306,type 1 diabetes mellitus,INSULIN GLARGINE,1.0,KG (target similarity)
SIN04539P,CHLORTRALIM OPHTHALMIC OINTMENT 1%,CHLORTETRACYCLINE HCL,DB09093,bacterial pneumonia,CEFOTETAN,1.0,KG (target similarity)
SIN04539P,CHLORTRALIM OPHTHALMIC OINTMENT 1%,CHLORTETRACYCLINE HCL,DB09093,urinary tract infection (disease),CEFONICID,1.0,KG (target similarity)
SIN04539P,CHLORTRALIM OPHTHALMIC OINTMENT 1%,CHLORTETRACYCLINE HCL,DB09093,xerophthalmia,LUTEIN,1.0,KG (target similarity)
SIN12165P,ORGALUTRAN SOLUTION FOR INJECTION 0.25 mg/0.5 ml,GANIRELIX,DB06785,familial male-limited precocious puberty,HISTRELIN,1.0,KG (target similarity)
SIN12165P,ORGALUTRAN SOLUTION FOR INJECTION 0.25 mg/0.5 ml,GANIRELIX,DB06785,endometriosis of uterus,LEUPROLIDE,1.0,KG (target similarity)
SIN12165P,ORGALUTRAN SOLUTION FOR INJECTION 0.25 mg/0.5 ml,GANIRELIX,DB06785,endometriosis (disease),LEUPROLIDE,1.0,KG (target similarity)
SIN13529P,Mircera Solution for Injection 100mcg/0.3ml (Pre-filled Syringe),METHOXY POLYETHYLENE GLYCOL-EPOETIN BETA,DB09107,graves disease,DIBROMOTYROSINE,1.0,KG (target similarity)
SIN13529P,Mircera Solution for Injection 100mcg/0.3ml (Pre-filled Syringe),METHOXY POLYETHYLENE GLYCOL-EPOETIN BETA,DB09107,thyrotoxicosis,DIBROMOTYROSINE,1.0,KG (target similarity)
SIN13529P,Mircera Solution for Injection 100mcg/0.3ml (Pre-filled Syringe),METHOXY POLYETHYLENE GLYCOL-EPOETIN BETA,DB09107,hyperthyroidism,DIBROMOTYROSINE,1.0,KG (target similarity)
SIN04539P,CHLORTRALIM OPHTHALMIC OINTMENT 1%,CHLORTETRACYCLINE HCL,DB09093,degeneration of macula and posterior pole,LUTEIN,1.0,KG (target similarity)
SIN04539P,CHLORTRALIM OPHTHALMIC OINTMENT 1%,CHLORTETRACYCLINE HCL,DB09093,macular degeneration,LUTEIN,1.0,KG (target similarity)
SIN04539P,CHLORTRALIM OPHTHALMIC OINTMENT 1%,CHLORTETRACYCLINE HCL,DB09093,dry eye syndrome,LUTEIN,1.0,KG (target similarity)
SIN04539P,CHLORTRALIM OPHTHALMIC OINTMENT 1%,CHLORTETRACYCLINE HCL,DB09093,gingivitis,CHLORHEXIDINE,1.0,KG (target similarity)
SIN04539P,CHLORTRALIM OPHTHALMIC OINTMENT 1%,CHLORTETRACYCLINE HCL,DB09093,intestinal infectious disease,METACYCLINE,1.0,KG (target similarity)
SIN04539P,CHLORTRALIM OPHTHALMIC OINTMENT 1%,CHLORTETRACYCLINE HCL,DB09093,bacterial arthritis,CEFONICID,1.0,KG (target similarity)
SIN04539P,CHLORTRALIM OPHTHALMIC OINTMENT 1%,CHLORTETRACYCLINE HCL,DB09093,arthropathy,CEFONICID,1.0,KG (target similarity)
SIN04539P,CHLORTRALIM OPHTHALMIC OINTMENT 1%,CHLORTETRACYCLINE HCL,DB09093,pneumonia,CEFONICID,1.0,KG (target similarity)
SIN15468P,NUTRIFLEX® OMEGA PLUS EMULSION FOR INFUSION,POTASSIUM ACETATE,DB14498,tinea unguium,CICLOPIROX,1.0,KG (target similarity)
SIN15468P,NUTRIFLEX® OMEGA PLUS EMULSION FOR INFUSION,POTASSIUM ACETATE,DB14498,"copd, severe early onset",ALMITRINE,1.0,KG (target similarity)
SIN15468P,NUTRIFLEX® OMEGA PLUS EMULSION FOR INFUSION,POTASSIUM ACETATE,DB14498,chronic obstructive pulmonary disease,ALMITRINE,1.0,KG (target similarity)
SIN15762P,HETERO-LINEZOLID FILM COATED TABLETS 600 MG,LINEZOLID,DB00601,skin disease caused by infection,TEDIZOLID PHOSPHATE,1.0,KG (target similarity)
SIN10548P,MUCOCLEAR TABLET 30 mg,AMBROXOL HCL,DB06742,actinomycosis,AMPHOTERICIN B,1.0,KG (target similarity)
SIN10548P,MUCOCLEAR TABLET 30 mg,AMBROXOL HCL,DB06742,japanese spotted fever,AMPHOTERICIN B,1.0,KG (target similarity)
SIN10548P,MUCOCLEAR TABLET 30 mg,AMBROXOL HCL,DB06742,blastomycosis,AMPHOTERICIN B,1.0,KG (target similarity)
SIN10548P,MUCOCLEAR TABLET 30 mg,AMBROXOL HCL,DB06742,urinary tract infection (disease),AMPHOTERICIN B,1.0,KG (target similarity)
SIN15948P,IXIFI POWDER FOR CONCENTRATE FOR SOLUTION FOR INFUSION 100 MG/ VIAL,INFLIXIMAB,DB00065,non-infectious uveitis,ADALIMUMAB,1.0,KG (target similarity)
SIN15948P,IXIFI POWDER FOR CONCENTRATE FOR SOLUTION FOR INFUSION 100 MG/ VIAL,INFLIXIMAB,DB00065,hidradenitis suppurativa,ADALIMUMAB,1.0,KG (target similarity)
SIN15948P,IXIFI POWDER FOR CONCENTRATE FOR SOLUTION FOR INFUSION 100 MG/ VIAL,INFLIXIMAB,DB00065,juvenile idiopathic arthritis,ADALIMUMAB,1.0,KG (target similarity)
SIN15948P,IXIFI POWDER FOR CONCENTRATE FOR SOLUTION FOR INFUSION 100 MG/ VIAL,INFLIXIMAB,DB00065,dyshidrosis,ADALIMUMAB,1.0,KG (target similarity)
SIN15948P,IXIFI POWDER FOR CONCENTRATE FOR SOLUTION FOR INFUSION 100 MG/ VIAL,INFLIXIMAB,DB00065,hidradenitis,ADALIMUMAB,1.0,KG (target similarity)
SIN15948P,IXIFI POWDER FOR CONCENTRATE FOR SOLUTION FOR INFUSION 100 MG/ VIAL,INFLIXIMAB,DB00065,juvenile arthritis due to defect in lacc1,ADALIMUMAB,1.0,KG (target similarity)
SIN15869P,PIFELTRO FILM-COATED TABLET 100MG,DORAVIRINE,DB12301,nephrotic syndrome,METHYLPREDNISOLONE HEMISUCCINATE,1.0,KG (target similarity)
SIN15869P,PIFELTRO FILM-COATED TABLET 100MG,DORAVIRINE,DB12301,lipoid nephrosis,METHYLPREDNISOLONE HEMISUCCINATE,1.0,KG (target similarity)
SIN15869P,PIFELTRO FILM-COATED TABLET 100MG,DORAVIRINE,DB12301,familial nephrotic syndrome,METHYLPREDNISOLONE HEMISUCCINATE,1.0,KG (target similarity)
SIN10548P,MUCOCLEAR TABLET 30 mg,AMBROXOL HCL,DB06742,lymphogranuloma venereum,AMPHOTERICIN B,1.0,KG (target similarity)
SIN10548P,MUCOCLEAR TABLET 30 mg,AMBROXOL HCL,DB06742,leishmaniasis,AMPHOTERICIN B,1.0,KG (target similarity)
SIN10548P,MUCOCLEAR TABLET 30 mg,AMBROXOL HCL,DB06742,gonorrhea,AMPHOTERICIN B,1.0,KG (target similarity)
SIN13610P,Fabrazyme ® 5mg (agalsidase beta),AGALSIDASE BETA,DB00103,glycogen storage disease,ALGLUCOSIDASE ALFA,1.0,KG (target similarity)
SIN15569P,IMFINZI CONCENTRATE FOR SOLUTION FOR INFUSION 50 MG/ML,DURVALUMAB,DB11714,cutaneous neuroendocrine carcinoma,AVELUMAB,1.0,KG (target similarity)
SIN14739P,NESP INJECTION PLASTIC SYRINGE 10 μg/0.5 ml,DARBEPOETIN ALFA,DB00012,graves disease,DIBROMOTYROSINE,1.0,KG (target similarity)
SIN14739P,NESP INJECTION PLASTIC SYRINGE 10 μg/0.5 ml,DARBEPOETIN ALFA,DB00012,thyrotoxicosis,DIBROMOTYROSINE,1.0,KG (target similarity)
SIN14739P,NESP INJECTION PLASTIC SYRINGE 10 μg/0.5 ml,DARBEPOETIN ALFA,DB00012,hyperthyroidism,DIBROMOTYROSINE,1.0,KG (target similarity)
SIN10548P,MUCOCLEAR TABLET 30 mg,AMBROXOL HCL,DB06742,rocky mountain spotted fever,AMPHOTERICIN B,1.0,KG (target similarity)
SIN10548P,MUCOCLEAR TABLET 30 mg,AMBROXOL HCL,DB06742,leptospirosis,AMPHOTERICIN B,1.0,KG (target similarity)
SIN10548P,MUCOCLEAR TABLET 30 mg,AMBROXOL HCL,DB06742,pharyngitis,AMPHOTERICIN B,1.0,KG (target similarity)
SIN10548P,MUCOCLEAR TABLET 30 mg,AMBROXOL HCL,DB06742,disseminated candidiasis,AMPHOTERICIN B,1.0,KG (target similarity)
SIN10548P,MUCOCLEAR TABLET 30 mg,AMBROXOL HCL,DB06742,visceral leishmaniasis,AMPHOTERICIN B,1.0,KG (target similarity)
SIN10548P,MUCOCLEAR TABLET 30 mg,AMBROXOL HCL,DB06742,actinomycetales infectious disease,AMPHOTERICIN B,1.0,KG (target similarity)
SIN10548P,MUCOCLEAR TABLET 30 mg,AMBROXOL HCL,DB06742,trypanosomiasis,AMPHOTERICIN B,1.0,KG (target similarity)
SIN10548P,MUCOCLEAR TABLET 30 mg,AMBROXOL HCL,DB06742,necrotizing ulcerative gingivitis,AMPHOTERICIN B,1.0,KG (target similarity)
SIN10548P,MUCOCLEAR TABLET 30 mg,AMBROXOL HCL,DB06742,syphilis,AMPHOTERICIN B,1.0,KG (target similarity)
SIN10548P,MUCOCLEAR TABLET 30 mg,AMBROXOL HCL,DB06742,acne (disease),AMPHOTERICIN B,1.0,KG (target similarity)
SIN10548P,MUCOCLEAR TABLET 30 mg,AMBROXOL HCL,DB06742,histoplasmosis,AMPHOTERICIN B,1.0,KG (target similarity)
SIN10548P,MUCOCLEAR TABLET 30 mg,AMBROXOL HCL,DB06742,brucellosis,AMPHOTERICIN B,1.0,KG (target similarity)
SIN10548P,MUCOCLEAR TABLET 30 mg,AMBROXOL HCL,DB06742,conjunctivitis,AMPHOTERICIN B,1.0,KG (target similarity)
SIN10548P,MUCOCLEAR TABLET 30 mg,AMBROXOL HCL,DB06742,chancroid,AMPHOTERICIN B,1.0,KG (target similarity)
SIN10548P,MUCOCLEAR TABLET 30 mg,AMBROXOL HCL,DB06742,cat-scratch disease,AMPHOTERICIN B,1.0,KG (target similarity)
SIN10548P,MUCOCLEAR TABLET 30 mg,AMBROXOL HCL,DB06742,rickettsialpox,AMPHOTERICIN B,1.0,KG (target similarity)
SIN10548P,MUCOCLEAR TABLET 30 mg,AMBROXOL HCL,DB06742,pneumonia,AMPHOTERICIN B,1.0,KG (target similarity)
SIN10548P,MUCOCLEAR TABLET 30 mg,AMBROXOL HCL,DB06742,sinusitis,AMPHOTERICIN B,1.0,KG (target similarity)
SIN10548P,MUCOCLEAR TABLET 30 mg,AMBROXOL HCL,DB06742,yaws,AMPHOTERICIN B,1.0,KG (target similarity)
SIN10548P,MUCOCLEAR TABLET 30 mg,AMBROXOL HCL,DB06742,typhus,AMPHOTERICIN B,1.0,KG (target similarity)
SIN10548P,MUCOCLEAR TABLET 30 mg,AMBROXOL HCL,DB06742,spotted fever,AMPHOTERICIN B,1.0,KG (target similarity)
SIN10548P,MUCOCLEAR TABLET 30 mg,AMBROXOL HCL,DB06742,white piedra,AMPHOTERICIN B,1.0,KG (target similarity)
SIN10548P,MUCOCLEAR TABLET 30 mg,AMBROXOL HCL,DB06742,sporotrichosis,AMPHOTERICIN B,1.0,KG (target similarity)
SIN10548P,MUCOCLEAR TABLET 30 mg,AMBROXOL HCL,DB06742,bronchitis,AMPHOTERICIN B,1.0,KG (target similarity)
SIN10548P,MUCOCLEAR TABLET 30 mg,AMBROXOL HCL,DB06742,aspergillosis,AMPHOTERICIN B,1.0,KG (target similarity)
SIN15762P,HETERO-LINEZOLID FILM COATED TABLETS 600 MG,LINEZOLID,DB00601,anxiety disorder,ISOCARBOXAZID,1.0,KG (target similarity)
SIN10548P,MUCOCLEAR TABLET 30 mg,AMBROXOL HCL,DB06742,streptococcal infection,DALFOPRISTIN,1.0,KG (target similarity)
SIN15762P,HETERO-LINEZOLID FILM COATED TABLETS 600 MG,LINEZOLID,DB00601,major depressive disorder,ISOCARBOXAZID,1.0,KG (target similarity)
SIN13568P,ISENTRESS® 400MG TABLET,FREE PHENOL,DB06817,rheumatoid arthritis,SODIUM AUROTHIOMALATE,1.0,KG (target similarity)
SIN13568P,ISENTRESS® 400MG TABLET,FREE PHENOL,DB06817,juvenile arthritis due to defect in lacc1,SODIUM AUROTHIOMALATE,1.0,KG (target similarity)
SIN13568P,ISENTRESS® 400MG TABLET,FREE PHENOL,DB06817,juvenile idiopathic arthritis,SODIUM AUROTHIOMALATE,1.0,KG (target similarity)
SIN13568P,ISENTRESS® 400MG TABLET,FREE PHENOL,DB06817,spondyloarthropathy,SODIUM AUROTHIOMALATE,1.0,KG (target similarity)
SIN10548P,MUCOCLEAR TABLET 30 mg,AMBROXOL HCL,DB06742,esophageal candidiasis,AMPHOTERICIN B,1.0,KG (target similarity)
SIN10548P,MUCOCLEAR TABLET 30 mg,AMBROXOL HCL,DB06742,mycotic corneal ulcer,NATAMYCIN,1.0,KG (target similarity)
SIN10548P,MUCOCLEAR TABLET 30 mg,AMBROXOL HCL,DB06742,staphylococcus aureus infection,DIRITHROMYCIN,1.0,KG (target similarity)
SIN10548P,MUCOCLEAR TABLET 30 mg,AMBROXOL HCL,DB06742,streptococcal pneumonia,DIRITHROMYCIN,1.0,KG (target similarity)
SIN10548P,MUCOCLEAR TABLET 30 mg,AMBROXOL HCL,DB06742,tonsillitis,DIRITHROMYCIN,1.0,KG (target similarity)
SIN10548P,MUCOCLEAR TABLET 30 mg,AMBROXOL HCL,DB06742,staphylococcal infection,DIRITHROMYCIN,1.0,KG (target similarity)
SIN10548P,MUCOCLEAR TABLET 30 mg,AMBROXOL HCL,DB06742,mycoplasma pneumoniae pneumonia,DIRITHROMYCIN,1.0,KG (target similarity)
SIN10548P,MUCOCLEAR TABLET 30 mg,AMBROXOL HCL,DB06742,vulvovaginal candidiasis,CANDICIDIN,1.0,KG (target similarity)
