license_id,brand_name,atc_code,disease_id,disease_name,confidence,mapping_method
SIN15806P,TRELEGY ELLIPTA INHALATION POWDER 100 MCG/62.5 MCG/25 MCG,R03AL08,1491,cough variant asthma,0.7,atc_inference
SIN15806P,TRELEGY ELLIPTA INHALATION POWDER 100 MCG/62.5 MCG/25 MCG,R03AL08,3781_5607_18597,bronchitis,0.7,atc_inference
SIN15806P,TRELEGY ELLIPTA INHALATION POWDER 100 MCG/62.5 MCG/25 MCG,R03AL08,5249,pneumonia,0.7,atc_inference
SIN15806P,TRELEGY ELLIPTA INHALATION POWDER 100 MCG/62.5 MCG/25 MCG,R03AL08,9663,mucus inspissation of respiratory tract,0.5,atc_inference
SIN15806P,TRELEGY ELLIPTA INHALATION POWDER 100 MCG/62.5 MCG/25 MCG,R03AL08,9194,chronic Epstein-Barr virus infection syndrome,0.5,atc_inference
SIN15806P,TRELEGY ELLIPTA INHALATION POWDER 100 MCG/62.5 MCG/25 MCG,R03AL08,24352,viral respiratory tract infection,0.5,atc_inference
SIN16176P,CRYSVITA® SOLUTION FOR INJECTION 20 MG/ML,M05BX05,8383,rheumatoid arthritis,0.7,atc_inference
SIN16176P,CRYSVITA® SOLUTION FOR INJECTION 20 MG/ML,M05BX05,5178_6629_5416_6630_6631_6632,osteoarthritis,0.7,atc_inference
SIN16176P,CRYSVITA® SOLUTION FOR INJECTION 20 MG/ML,M05BX05,5393,gout,0.7,atc_inference
SIN16176P,CRYSVITA® SOLUTION FOR INJECTION 20 MG/ML,M05BX05,5298,osteoporosis,0.7,atc_inference
SIN16176P,CRYSVITA® SOLUTION FOR INJECTION 20 MG/ML,M05BX05,5546,fibromyalgia,0.7,atc_inference
SIN16176P,CRYSVITA® SOLUTION FOR INJECTION 20 MG/ML,M05BX05,2471,bursitis,0.7,atc_inference
SIN16176P,CRYSVITA® SOLUTION FOR INJECTION 20 MG/ML,M05BX05,4857,tendinitis,0.7,atc_inference
SIN16176P,CRYSVITA® SOLUTION FOR INJECTION 20 MG/ML,M05BX05,7828,"indifference to pain, congenital, autosomal dominant",0.5,atc_inference
SIN16176P,CRYSVITA® SOLUTION FOR INJECTION 20 MG/ML,M05BX05,34109,congenital myopathy with reduced type 2 muscle fibers,0.5,atc_inference
SIN16176P,CRYSVITA® SOLUTION FOR INJECTION 20 MG/ML,M05BX05,10928,"dwarfism, familial, with muscle spasms",0.5,atc_inference
SIN16177P,CRYSVITA® SOLUTION FOR INJECTION 30 MG/ML,M05BX05,8383,rheumatoid arthritis,0.7,atc_inference
SIN16177P,CRYSVITA® SOLUTION FOR INJECTION 30 MG/ML,M05BX05,5178_6629_5416_6630_6631_6632,osteoarthritis,0.7,atc_inference
